Time,"Engine speed","Idle target speed","Accelerator pedal value","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve","Current multiplicative mixture adaptation Bank 1 from lambda adaptation","Current multiplicative mixture adaptation Bank 2 from lambda adaptation","Long-term adaptation Bank 1","Long-term adaptation Bank 2","Multiplicative mixture adaptation high load bank 1","Multiplicative mixture adaptation high load bank 2","Multiplicative mixture adaptation including long-term adaptation Bank 1","Multiplicative mixture adaptation including long-term adaptation Bank 2","NOx sensor system adaptation value","Number of completed NOX sensor system adaptations","Number of completed NOx sensor system adaptations","Mileage at last NOx sensor system adaptation","PWM signal for EGR valve"
796.654,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.655,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.655,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.656,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.656,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.657,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.657,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.657,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.658,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.658,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.659,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.659,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.659,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
796.660,740.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.932,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.933,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.933,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.934,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.934,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.935,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.935,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.935,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.936,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.936,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.937,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.937,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.938,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.938,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.939,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.939,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.939,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.940,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.940,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-488.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.941,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,94.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.941,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,24.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.941,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,395.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.942,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.942,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.942,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.942,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.943,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.943,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,5.18,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.943,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.944,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.944,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.944,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.945,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.945,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.945,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.48,1.48,0.00,709.00,0.00,0.00,-14.06
800.946,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.48,0.00,709.00,0.00,0.00,-14.06
800.946,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
800.946,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
800.947,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
800.947,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
800.947,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
800.947,745.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.282,0.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.282,0.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.283,0.00,724.00,0.00,0.30,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.283,0.00,724.00,0.00,1.03,8.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.284,0.00,724.00,0.00,1.03,0.00,113.94,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.284,0.00,724.00,0.00,1.03,0.00,0.00,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.285,0.00,724.00,0.00,1.03,0.00,0.00,0.00,0.97,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.285,0.00,724.00,0.00,1.03,0.00,0.00,0.00,1.14,0.97,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.285,0.00,724.00,0.00,1.03,0.00,0.00,0.00,1.14,1.14,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.286,0.00,724.00,0.00,1.03,0.00,0.00,0.00,1.14,1.14,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.286,0.00,724.00,0.00,1.03,0.00,0.00,0.00,1.14,1.14,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.287,0.00,724.00,0.00,1.03,0.00,0.00,0.00,1.14,1.14,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.287,0.00,724.00,0.00,1.03,0.00,0.00,0.00,1.14,1.14,-0.25,-0.28,-5.00,-5.00,1.87,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.288,0.00,724.00,0.00,1.03,0.00,0.00,0.00,1.14,1.14,-0.25,-0.28,-5.00,-5.00,3.73,2.14,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.288,0.00,724.00,0.00,1.03,0.00,0.00,0.00,1.14,1.14,-0.25,-0.28,-5.00,-5.00,3.73,5.00,0.00,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
805.288,0.00,724.00,0.00,1.03,0.00,0.00,0.00,1.14,1.14,-0.25,-0.28,-5.00,-5.00,3.73,5.00,0.39,0.00,67.00,67.00,-554.00,154.00,301.00,126.00,20201.00,14863.00,26984.00,65535.00,0.00,4.92,0.00,0.00,0.00,0.00,-5.00,-5.00,1.47,1.47,0.00,709.00,0.00,0.00,-14.06
